,CNTY_NM,X (Lat),Y (Long),CNTY_NBR,FIPS,time,temp,coco,WIND_recu_mw,NG_recu_mw,COAL_recu_mw,SOLAR_recu_mw,ESR_recu_mw,HYDRO_recu_mw,NUCLEAR_recu_mw
12332,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-13 20:00:00,-11.0,14.0,0,0,0,0,0,0,0
12333,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-13 21:00:00,-11.0,,0,0,0,0,0,0,0
12334,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-13 22:00:00,-11.0,,0,0,0,0,0,0,0
12335,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-13 23:00:00,-11.0,,0,0,0,0,0,0,0
12336,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 00:00:00,-11.0,14.0,0,0,0,0,0,0,0
12337,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 01:00:00,-12.0,14.0,0,0,0,0,0,0,0
12338,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 02:00:00,-12.0,14.0,0,0,0,0,0,0,0
12339,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 03:00:00,-13.0,14.0,0,0,0,0,0,0,0
12340,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 04:00:00,-13.0,14.0,0,0,0,0,0,0,0
12341,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 05:00:00,-13.0,14.0,0,0,0,0,0,0,0
12342,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 06:00:00,-14.0,14.0,0,0,0,0,0,0,0
12343,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 07:00:00,-14.0,14.0,0,0,0,0,0,0,0
12344,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 08:00:00,-14.0,14.0,0,0,0,0,0,0,0
12345,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 09:00:00,-14.0,14.0,0,0,0,0,0,0,0
12346,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 10:00:00,-15.0,14.0,0,0,0,0,0,0,0
12347,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 11:00:00,-16.0,14.0,0,0,0,0,0,0,0
12348,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 12:00:00,-17.0,14.0,0,0,0,0,0,0,0
12349,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 13:00:00,-17.0,14.0,0,0,0,0,0,0,0
12350,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 14:00:00,-18.0,14.0,0,0,0,0,0,0,0
12351,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 15:00:00,-18.0,16.0,10,0,0,0,0,0,0
12352,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 16:00:00,-18.0,14.0,10,0,0,0,0,0,0
12353,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 17:00:00,-17.0,14.0,10,0,0,0,0,0,0
12354,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 18:00:00,-17.0,5.0,10,0,0,0,0,0,0
12355,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 19:00:00,-17.0,,10,0,0,0,0,0,0
12356,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 20:00:00,-17.0,5.0,10,0,0,0,0,0,0
12357,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 21:00:00,-16.0,,10,0,0,0,0,0,0
12358,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 22:00:00,-16.0,,10,0,0,0,0,0,0
12359,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-14 23:00:00,-17.0,,10,0,0,0,0,0,0
12360,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 00:00:00,-17.0,,10,0,0,0,0,0,0
12361,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 01:00:00,-18.0,5.0,10,0,0,0,0,0,0
12362,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 02:00:00,-18.0,,10,0,0,0,0,0,0
12363,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 03:00:00,-18.0,5.0,10,0,0,0,0,0,0
12364,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 04:00:00,-18.0,,10,0,0,0,0,0,0
12365,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 05:00:00,-18.0,,10,0,0,0,0,0,0
12366,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 06:00:00,-19.0,,10,0,0,0,0,0,0
12367,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 07:00:00,-19.0,14.0,10,0,0,0,0,0,0
12368,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 08:00:00,-20.0,,41,0,0,0,0,0,0
12369,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 09:00:00,-21.0,,41,0,0,0,0,0,0
12370,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 10:00:00,-22.0,,41,0,0,0,0,0,0
12371,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 11:00:00,-22.0,,41,0,0,0,0,0,0
12372,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 12:00:00,-23.0,,41,0,0,0,0,0,0
12373,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 13:00:00,-23.0,,0,0,0,0,0,0,0
12374,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 14:00:00,-22.0,,0,0,0,0,0,0,0
12375,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 15:00:00,-21.0,,0,0,0,0,0,0,0
12376,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 16:00:00,-19.0,5.0,0,0,0,0,0,0,0
12377,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 17:00:00,-18.0,5.0,0,0,0,0,0,0,0
12378,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 18:00:00,-17.0,,0,0,0,0,0,0,0
12379,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 19:00:00,-16.0,,0,0,0,0,0,0,0
12380,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 20:00:00,-14.0,,0,0,0,0,0,0,0
12381,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 21:00:00,-14.0,,0,0,0,0,0,0,0
12382,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 22:00:00,-14.0,,0,0,0,0,0,0,0
12383,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-15 23:00:00,-14.0,,0,0,0,0,0,0,0
12384,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 00:00:00,-16.0,,0,0,0,0,0,0,0
12385,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 01:00:00,-17.0,,0,0,0,0,0,0,0
12386,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 02:00:00,-18.0,,0,0,0,0,0,0,0
12387,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 03:00:00,-18.0,,0,0,0,0,0,0,0
12388,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 04:00:00,-18.0,,0,0,0,0,0,0,0
12389,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 05:00:00,-17.0,,0,0,0,0,0,0,0
12390,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 06:00:00,-18.0,,18,0,0,0,0,0,0
12391,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 07:00:00,-17.0,,18,0,0,0,0,0,0
12392,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 08:00:00,-17.0,,18,0,0,0,0,0,0
12393,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 09:00:00,-17.0,,18,0,0,0,0,0,0
12394,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 10:00:00,-16.0,,18,0,0,0,0,0,0
12395,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 11:00:00,-17.0,,18,0,0,0,0,0,0
12396,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 12:00:00,-17.0,5.0,18,0,0,0,0,0,0
12397,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 13:00:00,-16.0,14.0,0,0,0,0,0,0,0
12398,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 14:00:00,-14.0,14.0,0,0,0,0,0,0,0
12399,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 15:00:00,-14.0,14.0,0,0,0,0,0,0,0
12400,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 16:00:00,-13.0,14.0,0,0,0,0,0,0,0
12401,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 17:00:00,-13.0,14.0,0,0,0,0,0,0,0
12402,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 18:00:00,-13.0,14.0,0,0,0,0,0,0,0
12403,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 19:00:00,-12.0,14.0,0,0,0,0,0,0,0
12404,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 20:00:00,-12.0,14.0,0,0,0,0,0,0,0
12405,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 21:00:00,-12.0,14.0,0,0,0,0,0,0,0
12406,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 22:00:00,-12.0,15.0,0,0,0,0,0,0,0
12407,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-16 23:00:00,-13.0,15.0,0,0,0,0,0,0,0
12408,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 00:00:00,-14.0,15.0,0,0,0,0,0,0,0
12409,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 01:00:00,-14.0,15.0,0,0,0,0,0,0,0
12410,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 02:00:00,-16.0,14.0,0,0,0,0,0,0,0
12411,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 03:00:00,-16.0,14.0,0,0,0,0,0,0,0
12412,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 04:00:00,-17.0,14.0,0,0,0,0,0,0,0
12413,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 05:00:00,-17.0,,0,0,0,0,0,0,0
12414,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 06:00:00,-17.0,,0,0,0,0,0,0,0
12415,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 07:00:00,-16.0,,0,0,0,0,0,0,0
12416,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 08:00:00,-16.0,,0,0,0,0,0,0,0
12417,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 09:00:00,-16.0,,0,0,0,0,0,0,0
12418,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 10:00:00,-16.0,,0,0,0,0,0,0,0
12419,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 11:00:00,-16.0,5.0,0,0,0,0,0,0,0
12420,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 12:00:00,-16.0,,0,0,0,0,0,0,0
12421,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 13:00:00,-15.0,5.0,0,0,0,0,0,0,0
12422,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 14:00:00,-14.0,14.0,0,0,0,0,0,0,0
12423,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 15:00:00,-12.0,14.0,0,0,0,0,0,0,0
12424,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 16:00:00,-13.0,14.0,0,0,0,0,0,0,0
12425,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 17:00:00,-9.0,5.0,0,0,0,0,0,0,0
12426,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 18:00:00,-9.0,5.0,0,0,0,0,0,0,0
12427,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 19:00:00,-8.0,,0,0,0,0,0,0,0
12428,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 20:00:00,-8.0,,0,0,0,0,0,0,0
12429,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 21:00:00,-9.0,,0,0,0,0,0,0,0
12430,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 22:00:00,-8.0,,0,0,0,0,0,0,0
12431,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-17 23:00:00,-9.0,,0,0,0,0,0,0,0
12432,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 00:00:00,-11.0,,0,0,0,0,0,0,0
12433,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 01:00:00,-11.0,,0,0,0,0,0,0,0
12434,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 02:00:00,-12.0,,0,0,0,0,0,0,0
12435,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 03:00:00,-13.0,,18,0,0,0,0,0,0
12436,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 04:00:00,-13.0,,18,0,0,0,0,0,0
12437,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 05:00:00,-13.0,,18,0,0,0,0,0,0
12438,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 06:00:00,-15.0,5.0,18,0,0,0,0,0,0
12439,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 07:00:00,-13.0,5.0,18,0,0,0,0,0,0
12440,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 08:00:00,-13.0,14.0,18,0,0,0,0,0,0
12441,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 09:00:00,-13.0,14.0,18,0,0,0,0,0,0
12442,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 10:00:00,-12.0,14.0,18,0,0,0,0,0,0
12443,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 11:00:00,-11.0,14.0,18,0,0,0,0,0,0
12444,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 12:00:00,-11.0,5.0,18,0,0,0,0,0,0
12445,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 13:00:00,-11.0,5.0,18,0,0,0,0,0,0
12446,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 14:00:00,-9.0,5.0,18,0,0,0,0,0,0
12447,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 15:00:00,-8.0,5.0,18,0,0,0,0,0,0
12448,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 16:00:00,-8.0,14.0,18,0,0,0,0,0,0
12449,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 17:00:00,-7.0,5.0,18,0,0,0,0,0,0
12450,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 18:00:00,-7.0,5.0,18,0,0,0,0,0,0
12451,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 19:00:00,-6.0,,18,0,0,0,0,0,0
12452,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 20:00:00,-7.0,5.0,18,0,0,0,0,0,0
12453,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 21:00:00,-6.0,5.0,18,0,0,0,0,0,0
12454,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 22:00:00,-6.0,5.0,18,0,0,0,0,0,0
12455,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-18 23:00:00,-7.0,5.0,18,0,0,0,0,0,0
12456,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 00:00:00,-7.0,5.0,18,0,0,0,0,0,0
12457,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 01:00:00,-7.0,5.0,18,0,0,0,0,0,0
12458,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 02:00:00,-7.0,5.0,18,0,0,0,0,0,0
12459,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 03:00:00,-7.0,5.0,18,0,0,0,0,0,0
12460,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 04:00:00,-11.0,5.0,18,0,0,0,0,0,0
12461,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 05:00:00,-11.0,5.0,18,0,0,0,0,0,0
12462,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 06:00:00,-12.0,5.0,18,0,0,0,0,0,0
12463,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 07:00:00,-13.0,5.0,18,0,0,0,0,0,0
12464,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 08:00:00,-12.0,,18,0,0,0,0,0,0
12465,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 09:00:00,-9.0,14.0,18,0,0,0,0,0,0
12466,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 10:00:00,-11.0,,18,0,0,0,0,0,0
12467,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 11:00:00,-13.0,5.0,18,0,0,0,0,0,0
12468,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 12:00:00,-12.0,,18,0,0,0,0,0,0
12469,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 13:00:00,-11.0,14.0,18,0,0,0,0,0,0
12470,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 14:00:00,-9.0,14.0,18,0,0,0,0,0,0
12471,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 15:00:00,-8.0,5.0,18,0,0,0,0,0,0
12472,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 16:00:00,-6.0,14.0,18,0,0,0,0,0,0
12473,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 17:00:00,-2.0,,18,0,0,0,0,0,0
12474,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 18:00:00,-1.0,,18,0,0,0,0,0,0
12475,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 19:00:00,1.0,,18,0,0,0,0,0,0
12476,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 20:00:00,2.0,,18,0,0,0,0,0,0
12477,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 21:00:00,3.0,,18,0,0,0,0,0,0
12478,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 22:00:00,4.0,,18,0,0,0,0,0,0
12479,DONLEY,-100.81405009999999,34.96540246,65,48129,2021-02-19 23:00:00,2.0,,18,0,0,0,0,0,0
12480,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 00:00:00,11.0,,0,0,0,0,0,0,0
12481,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 01:00:00,7.0,,0,0,0,0,0,0,0
12482,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 02:00:00,16.9,,0,0,0,0,0,0,0
12483,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 03:00:00,16.4,,0,0,0,0,0,0,0
12484,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 04:00:00,11.5,,0,0,0,0,0,0,0
12485,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 05:00:00,11.3,,0,0,0,0,0,0,0
12486,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 06:00:00,11.3,,0,0,0,0,0,0,0
12487,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 07:00:00,11.8,,0,0,0,0,0,0,0
12488,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 08:00:00,12.4,,0,0,0,0,0,0,0
12489,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 09:00:00,12.4,,0,0,0,0,0,0,0
12490,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 10:00:00,12.1,,0,0,0,0,0,0,0
12491,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 11:00:00,11.8,,0,0,0,0,0,0,0
12492,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 12:00:00,13.1,,0,0,0,0,0,0,0
12493,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 13:00:00,13.2,,0,0,0,0,0,0,0
12494,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 14:00:00,13.2,,0,0,0,0,0,0,0
12495,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 15:00:00,14.1,,0,0,0,0,0,0,0
12496,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 16:00:00,0.0,5.0,0,0,0,0,0,0,0
12497,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 17:00:00,1.0,5.0,0,0,0,0,0,0,0
12498,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 18:00:00,1.0,5.0,0,0,0,0,0,0,0
12499,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 19:00:00,1.0,5.0,0,0,0,0,0,0,0
12500,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 20:00:00,0.0,5.0,0,0,0,0,0,0,0
12501,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 21:00:00,-1.0,5.0,0,0,0,0,0,0,0
12502,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 22:00:00,-1.0,5.0,0,0,0,0,0,0,0
12503,CRANE,-102.5156425,31.42846287,52,48103,2021-02-10 23:00:00,-2.0,5.0,0,0,0,0,0,0,0
12504,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 00:00:00,-2.0,5.0,0,0,0,0,0,0,0
12505,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 01:00:00,-2.0,5.0,0,0,0,0,0,0,0
12506,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 02:00:00,-2.0,5.0,0,0,0,0,0,0,0
12507,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 03:00:00,-3.0,5.0,0,0,0,0,0,0,0
12508,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 04:00:00,-3.0,5.0,0,0,0,0,0,0,0
12509,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 05:00:00,-4.0,5.0,0,0,0,0,0,0,0
12510,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 06:00:00,-4.0,5.0,0,0,0,0,0,0,0
12511,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 07:00:00,-4.0,5.0,0,0,0,0,0,0,0
12512,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 08:00:00,-4.0,5.0,0,0,0,0,0,0,0
12513,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 09:00:00,-5.0,5.0,0,0,0,0,0,0,0
12514,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 10:00:00,-5.0,5.0,0,0,0,0,0,0,0
12515,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 11:00:00,-5.0,5.0,0,0,0,0,0,0,0
12516,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 12:00:00,-5.0,5.0,0,0,0,0,0,0,0
12517,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 13:00:00,-5.0,5.0,0,0,0,0,0,0,0
12518,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 14:00:00,-5.0,5.0,0,0,0,0,0,0,0
12519,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 15:00:00,-4.0,5.0,0,0,0,0,0,0,0
12520,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 16:00:00,-4.0,5.0,0,0,0,0,0,0,0
12521,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 17:00:00,-3.0,,0,0,0,0,0,0,0
12522,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 18:00:00,-2.0,,0,0,0,0,0,0,0
12523,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 19:00:00,-2.0,,0,0,0,0,0,0,0
12524,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 20:00:00,-1.0,5.0,0,0,0,0,0,0,0
12525,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 21:00:00,-2.0,5.0,0,0,0,0,0,0,0
12526,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 22:00:00,-2.0,,0,0,0,0,0,0,0
12527,CRANE,-102.5156425,31.42846287,52,48103,2021-02-11 23:00:00,-2.0,5.0,0,0,0,0,0,0,0
12528,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 00:00:00,-2.0,5.0,0,0,0,0,0,0,0
12529,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 01:00:00,-2.0,5.0,0,0,0,0,0,0,0
12530,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 02:00:00,-2.0,5.0,0,0,0,0,0,0,0
12531,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 03:00:00,-2.0,5.0,0,0,0,0,0,0,0
12532,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 04:00:00,-2.0,5.0,0,0,0,0,0,0,0
12533,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 05:00:00,-2.0,5.0,0,0,0,0,0,0,0
12534,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 06:00:00,-3.0,5.0,0,0,0,0,0,0,0
12535,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 07:00:00,-3.0,5.0,0,0,0,0,0,0,0
12536,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 08:00:00,-3.0,5.0,0,0,0,0,0,0,0
12537,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 09:00:00,-3.0,5.0,0,0,0,0,0,0,0
12538,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 10:00:00,-4.0,5.0,0,0,0,0,0,0,0
12539,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 11:00:00,-6.0,5.0,0,0,0,0,0,0,0
12540,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 12:00:00,-7.0,5.0,0,0,0,0,0,0,0
12541,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 13:00:00,-7.0,5.0,0,0,0,0,0,0,0
12542,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 14:00:00,-7.0,5.0,0,0,0,0,0,0,0
12543,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 15:00:00,-7.0,5.0,0,0,0,0,0,0,0
12544,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 16:00:00,-7.0,5.0,0,0,0,0,0,0,0
12545,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 17:00:00,-7.0,5.0,0,0,0,0,0,0,0
12546,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 18:00:00,-6.0,5.0,0,0,0,0,0,0,0
12547,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 19:00:00,-6.0,5.0,0,0,0,0,0,0,0
12548,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 20:00:00,-6.0,5.0,0,0,0,0,0,0,0
12549,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 21:00:00,-6.0,,0,0,0,0,0,0,0
12550,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 22:00:00,-6.0,5.0,0,0,0,0,0,0,0
12551,CRANE,-102.5156425,31.42846287,52,48103,2021-02-12 23:00:00,-6.0,5.0,0,0,0,0,0,0,0
12552,CRANE,-102.5156425,31.42846287,52,48103,2021-02-13 00:00:00,-6.0,,0,0,0,0,0,0,0
